,run,cast,stop,hunch,backup,roll,small_actions
17.8,0.6660949113779302,0.26343624928530585,0.004859919954259577,0.005860491709548312,0.013007432818753573,0.008576329331046312,0.03816466552315609
17.900000000000002,0.6592082616179001,0.2670682730923695,0.004589787722317842,0.009753298909925415,0.012621916236374067,0.008605851979345954,0.038152610441767064
18.0,0.6603009259259259,0.26851851851851855,0.005208333333333333,0.008969907407407406,0.01273148148148148,0.008680555555555556,0.035590277777777776
18.1,0.6633734249713631,0.2661798396334479,0.0034364261168384875,0.006013745704467354,0.016752577319587625,0.00859106529209622,0.03565292096219931
18.200000000000003,0.6711206896551725,0.2614942528735632,0.003017241379310345,0.0047413793103448275,0.01882183908045977,0.008620689655172414,0.032183908045977004
18.3,0.6755900978698905,0.2586355785837651,0.0034542314335060447,0.008491652274035692,0.016983304548071388,0.008635578583765112,0.02820955670696603
18.400000000000002,0.674898902368573,0.2564991334488735,0.002888503755054881,0.011554015020219525,0.017186597342576545,0.008665511265164644,0.028307336799537845
18.5,0.6704282407407407,0.2546296296296296,0.001736111111111111,0.012152777777777778,0.019675925925925923,0.008680555555555556,0.03269675925925926
18.6,0.6702586206896551,0.2495689655172414,0.0034482758620689655,0.015229885057471262,0.016666666666666666,0.008620689655172414,0.03620689655172414
18.700000000000003,0.67039586919105,0.24856569133677567,0.0048766494549627075,0.014199655765920827,0.014773379231210554,0.008605851979345954,0.03858290304073436
18.8,0.66335636154289,0.2504317789291883,0.0069084628670120895,0.011514104778353483,0.012953367875647668,0.007772020725388601,0.04706390328151986
18.900000000000002,0.6649395509499136,0.25129533678756477,0.0051813471502590676,0.011226252158894647,0.01065054691997697,0.0069084628670120895,0.04979850316637882
19.0,0.674074074074074,0.24287749287749288,0.003418803418803419,0.015099715099715097,0.009971509971509971,0.006837606837606838,0.04772079772079772
19.1,0.6742165242165242,0.23703703703703702,0.005413105413105413,0.017663817663817662,0.010826210826210826,0.006837606837606838,0.04800569800569801
19.200000000000003,0.6675184554230551,0.24275979557069846,0.0068143100511073255,0.01675184554230551,0.010505394662123793,0.0068143100511073255,0.0488358886996025
19.3,0.6768534238822863,0.23684210526315788,0.007640067911714771,0.014997170345217881,0.012733446519524618,0.006791171477079796,0.044142614601018676
19.400000000000002,0.6830508474576271,0.2312146892655367,0.007627118644067797,0.01596045197740113,0.014124293785310733,0.006779661016949152,0.04124293785310734
19.5,0.6809322033898305,0.22966101694915253,0.007768361581920905,0.018785310734463274,0.015395480225988698,0.005932203389830509,0.04152542372881356
19.6,0.6796171171171171,0.22240990990990994,0.008445945945945946,0.016047297297297296,0.01801801801801802,0.006193693693693694,0.049268018018018014
19.700000000000003,0.6802979201798763,0.2182405845980888,0.00927487352445194,0.01433389544688027,0.01981450252951096,0.006745362563237774,0.0512928611579539
19.8,0.6844837261503929,0.21941638608305272,0.010101010101010102,0.01318742985409652,0.01627384960718294,0.006734006734006734,0.04980359147025814
19.900000000000002,0.6826599326599326,0.22278338945005613,0.008698092031425363,0.01122334455667789,0.01430976430976431,0.006734006734006734,0.053591470258136924
20.0,0.6778336125069794,0.22766610831937464,0.00530429927414852,0.011306532663316583,0.018844221105527637,0.007537688442211055,0.051507537688442205
20.1,0.6728084868788388,0.2296482412060302,0.0033500837520938024,0.009212730318257957,0.019262981574539362,0.008375209380234505,0.057342266890005586
20.200000000000003,0.6734279354479689,0.22810239287701725,0.0037562604340567614,0.008347245409015025,0.01905954368391764,0.008347245409015025,0.05895937673900945
20.3,0.6695736434108527,0.23103543743078628,0.004429678848283499,0.009966777408637873,0.019933554817275746,0.008305647840531562,0.056755260243632345
20.400000000000002,0.66625138427464,0.23408084163898116,0.005537098560354375,0.007751937984496123,0.02187153931339978,0.008305647840531562,0.05620155038759689
20.5,0.6620985603543743,0.23961794019933555,0.005398671096345515,0.01079734219269103,0.02297895902547065,0.007475083056478406,0.05163344407530454
20.6,0.660823594880356,0.2378964941569282,0.006121313299944351,0.012799109627156371,0.021981079577072897,0.00667779632721202,0.053700612131330004
20.700000000000003,0.6683361157484696,0.2345575959933222,0.006399554813578186,0.015025041736227046,0.02058987200890373,0.00667779632721202,0.048414023372287146
20.8,0.6771181716833891,0.23313823857302116,0.005016722408026756,0.012681159420289854,0.022993311036789296,0.005852842809364548,0.04319955406911929
20.900000000000002,0.6742170022371364,0.24119127516778524,0.0047539149888143175,0.014261744966442953,0.023769574944071586,0.0050335570469798654,0.03677293064876957
21.0,0.6686208821887214,0.245393634840871,0.003908431044109435,0.014377442769402567,0.026661083193746514,0.005025125628140704,0.036013400335008376
21.1,0.6619207146845337,0.24706867671691793,0.0033500837520938024,0.01619207146845338,0.02680067001675042,0.005025125628140704,0.039642657733109994
