,run,cast,stop,hunch,backup,roll,small_actions
14.8,0.3971132897603486,0.5144880174291939,0.017973856209150325,0.0032679738562091504,0.036274509803921565,0.0032679738562091504,0.02761437908496732
14.9,0.3884531590413944,0.5172113289760348,0.018790849673202614,0.00196078431372549,0.040522875816993466,0.0006535947712418301,0.032407407407407406
15.0,0.3988142292490119,0.5116600790513833,0.012845849802371542,0.0031620553359683794,0.03557312252964427,0.0,0.03794466403162055
15.100000000000001,0.40544619422572176,0.5068897637795275,0.011811023622047244,0.004593175853018373,0.03635170603674541,0.002362204724409449,0.03254593175853018
15.200000000000001,0.4107142857142857,0.5050925925925925,0.010582010582010581,0.003968253968253968,0.03882275132275132,0.00496031746031746,0.025859788359788364
15.3,0.41292650918635165,0.5107611548556431,0.008202099737532807,0.002362204724409449,0.03641732283464567,0.006692913385826772,0.022637795275590553
15.4,0.4118577075098814,0.508695652173913,0.007905138339920948,0.0007905138339920949,0.037549407114624504,0.007905138339920948,0.025296442687747035
15.5,0.414640522875817,0.5072549019607843,0.006862745098039216,0.0,0.035424836601307186,0.008627450980392158,0.02718954248366013
15.600000000000001,0.40928104575163404,0.5140522875816993,0.00718954248366013,0.00196078431372549,0.03176470588235294,0.010980392156862744,0.02477124183006536
15.700000000000001,0.3992810457516339,0.5216339869281045,0.008104575163398691,0.00261437908496732,0.03032679738562092,0.012549019607843137,0.025490196078431372
15.8,0.3929260450160772,0.5303858520900321,0.010932475884244373,0.0,0.037406216505894964,0.007556270096463021,0.02079314040728832
15.9,0.39710610932475887,0.5254555198285102,0.010610932475884243,0.0006430868167202572,0.03879957127545552,0.007931404072883173,0.01945337620578778
16.0,0.4006485084306096,0.5185473411154345,0.010376134889753566,0.0048638132295719845,0.03696498054474708,0.0062256809338521405,0.02237354085603113
16.1,0.3751291989664083,0.5355297157622739,0.011563307493540053,0.009560723514211887,0.03527131782945736,0.004392764857881137,0.028552971576227392
16.2,0.3611538461538461,0.5401923076923076,0.01814102564102564,0.009423076923076923,0.031538461538461536,0.004871794871794871,0.03467948717948718
16.3,0.3639743589743589,0.5322435897435898,0.02403846153846154,0.011346153846153846,0.02782051282051282,0.007692307692307693,0.03288461538461539
16.400000000000002,0.36438529784537393,0.5226235741444867,0.027883396704689478,0.013688212927756654,0.026679340937896073,0.009885931558935362,0.034854245880861855
16.5,0.35315656565656567,0.5400883838383838,0.02525252525252525,0.012373737373737374,0.03011363636363636,0.00909090909090909,0.02992424242424242
16.6,0.3400252525252525,0.5625,0.022727272727272728,0.007954545454545455,0.028156565656565654,0.010858585858585859,0.027777777777777776
16.7,0.3434974747474747,0.5639520202020202,0.016414141414141412,0.008585858585858586,0.0196969696969697,0.014393939393939393,0.03345959595959595
16.8,0.3373065015479876,0.5664086687306502,0.01393188854489164,0.010526315789473686,0.02368421052631579,0.01671826625386997,0.03142414860681115
16.900000000000002,0.3351909184726522,0.5691950464396286,0.013209494324045407,0.009545923632610939,0.02497420020639835,0.018988648090815272,0.028895768833849325
17.0,0.3493081761006289,0.5646540880503145,0.007044025157232705,0.00830188679245283,0.02471698113207547,0.016729559748427672,0.02924528301886793
17.1,0.35,0.5629072681704261,0.0018796992481203006,0.007518796992481203,0.025814536340852134,0.017418546365914788,0.03446115288220552
17.200000000000003,0.3525062656641604,0.5582080200501253,0.0009398496240601503,0.008145363408521303,0.01835839598997494,0.019799498746867168,0.04204260651629072
17.3,0.350375939849624,0.5653508771929824,0.0037593984962406013,0.006578947368421052,0.018483709273182956,0.014097744360902255,0.041353383458646614
17.400000000000002,0.35106117353308364,0.5711610486891385,0.012484394506866416,0.006554307116104869,0.014169787765293382,0.009363295880149813,0.0352059925093633
17.5,0.34375,0.5744949494949495,0.013257575757575758,0.006628787878787879,0.00984848484848485,0.013573232323232322,0.038446969696969695
17.6,0.3440025252525252,0.5728535353535354,0.013257575757575758,0.004545454545454545,0.006439393939393939,0.015151515151515152,0.04375
17.700000000000003,0.34660377358490563,0.5672955974842766,0.01509433962264151,0.005660377358490566,0.005031446540880503,0.014339622641509434,0.0459748427672956
17.8,0.3404835390946502,0.5683641975308641,0.012345679012345678,0.006172839506172839,0.020576131687242795,0.014660493827160493,0.03739711934156379
17.900000000000002,0.3433127572016461,0.5738168724279835,0.009259259259259259,0.005401234567901234,0.021090534979423866,0.013888888888888888,0.03323045267489712
18.0,0.3532442748091604,0.5797709923664123,0.007633587786259542,0.004770992366412214,0.008587786259541985,0.007633587786259542,0.0383587786259542
18.1,0.352915082382763,0.5792141951837769,0.0076045627376425855,0.0034854245880861848,0.01191381495564005,0.005830164765525982,0.03903675538656527
18.200000000000003,0.34657794676806086,0.579404309252218,0.008871989860583015,0.0019011406844106464,0.014638783269961975,0.009885931558935362,0.038719898605830166
18.3,0.326489226869455,0.6086818757921418,0.01064638783269962,0.0031685678073510772,0.006590621039290241,0.009885931558935362,0.034537389100126735
18.400000000000002,0.3188762626262626,0.624179292929293,0.00909090909090909,0.006313131313131312,0.005681818181818182,0.00984848484848485,0.026010101010101008
18.5,0.31540404040404046,0.6219065656565657,0.00946969696969697,0.007575757575757576,0.006628787878787879,0.009974747474747475,0.029040404040404037
18.6,0.31414141414141417,0.6166666666666667,0.01553030303030303,0.006313131313131313,0.006628787878787878,0.010037878787878788,0.03068181818181818
18.700000000000003,0.320770202020202,0.6094065656565656,0.01893939393939394,0.0053030303030303025,0.008207070707070706,0.012373737373737374,0.024999999999999998
18.8,0.321141975308642,0.6126028806584362,0.015843621399176954,0.0037037037037037034,0.014660493827160493,0.015174897119341562,0.016872427983539096
18.900000000000002,0.31779835390946504,0.6156893004115227,0.012037037037037037,0.0030864197530864196,0.018004115226337446,0.015946502057613166,0.01743827160493827
19.0,0.3090277777777778,0.6073863636363637,0.010353535353535354,0.007007575757575758,0.0196969696969697,0.015909090909090907,0.03061868686868687
19.1,0.30739348370927316,0.6010025062656642,0.013533834586466165,0.009273182957393484,0.023120300751879697,0.011340852130325815,0.03433583959899749
19.200000000000003,0.2951754385964912,0.618796992481203,0.012218045112781954,0.009523809523809525,0.02036340852130326,0.009398496240601503,0.034523809523809526
19.3,0.2835213032581454,0.6390977443609023,0.010025062656641603,0.009962406015037594,0.015538847117794484,0.006766917293233083,0.03508771929824562
19.400000000000002,0.2865914786967418,0.6404135338345865,0.005012531328320802,0.009774436090225564,0.017293233082706767,0.003947368421052632,0.03696741854636592
19.5,0.2865914786967418,0.6354636591478696,0.0018796992481203006,0.009022556390977442,0.017105263157894735,0.009711779448621553,0.040225563909774435
19.6,0.2973684210526316,0.6151629072681704,0.0018796992481203006,0.006766917293233083,0.017105263157894735,0.019172932330827067,0.04254385964912281
19.700000000000003,0.2989974937343358,0.6070802005012532,0.005952380952380952,0.004511278195488721,0.015789473684210527,0.022180451127819547,0.04548872180451129
19.8,0.30163098878695205,0.6047400611620795,0.01452599388379205,0.004281345565749235,0.016615698267074413,0.01834862385321101,0.039857288481141694
19.900000000000002,0.3069317023445464,0.6007135575942916,0.01452599388379205,0.005504587155963303,0.018093781855249742,0.01743119266055046,0.03679918450560652
20.0,0.3053459119496856,0.6076100628930817,0.009433962264150943,0.007547169811320755,0.016037735849056604,0.01408805031446541,0.03993710691823899
20.1,0.29578616352201254,0.619119496855346,0.008490566037735849,0.006792452830188679,0.021257861635220126,0.008742138364779875,0.03981132075471698
20.200000000000003,0.2935849056603774,0.6222641509433963,0.009433962264150943,0.004528301886792453,0.023207547169811323,0.006981132075471698,0.04
20.3,0.2937735849056604,0.6243396226415096,0.012264150943396225,0.0,0.01981132075471698,0.009119496855345912,0.040691823899371066
20.400000000000002,0.28905660377358494,0.6274842767295598,0.01132075471698113,0.0,0.017610062893081757,0.011320754716981131,0.04320754716981131
20.5,0.28345911949685537,0.6330188679245283,0.009748427672955974,0.0,0.018867924528301886,0.011320754716981131,0.04358490566037736
20.6,0.28680555555555554,0.6279671717171718,0.010416666666666666,0.0,0.01893939393939394,0.011363636363636364,0.04450757575757576
